age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id
30, Private,149568, 9th,5, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, United-States,a91382a1-2891-42aa-8988-25d9d2a69349
17, Private,245918, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,8a05e376-d09d-4e23-8b9e-9c08a17175ef
20, Local-gov,350845, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,44494193-2f71-4b68-8c1a-219162bd551b
44, Local-gov,124692, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,90491bd5-c1c6-4c3c-9105-2293f93738b5
21, Private,122322, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,60, United-States,eb945602-6613-4491-8c57-01b52c5ce6bd
35, Private,67728, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2051,45, United-States,0f001283-fda7-4993-b0a6-ea29e34f6b88
56, Private,244554, 10th,6, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,7d60e608-d7ca-4c48-932a-ee727e5f0c9c
54, Private,159755, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,5a5d3ab2-4b27-430a-9a19-fda14b3ee615
18, Private,205894, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,83e822a7-9202-442e-bc7b-fd3964f73488
31, Local-gov,381153, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,56, United-States,9fc105e5-ed31-4043-81d3-4475a8e6fc8e
26, Private,279833, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,2258,45, United-States,bb45d4d9-5858-4d00-8cb5-a42f8e469e0e
36, Self-emp-not-inc,34180, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States,45b9a41e-616c-4c22-8c53-3c50de2613d1
35, Self-emp-inc,65624, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,004b4661-1a57-4e8b-9b30-87ef11a54d66
19, Private,69151, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,aa195e02-4ab0-46cf-8522-4077fa252231
39, Local-gov,166497, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,e50fb72e-f634-41f5-9b15-c8060d787cbc
35, Private,465507, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,b4cb1e8e-1ea2-4ebf-9e88-611dbb55cb18
18, ?,78567, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,30, United-States,5a10bcc3-8db3-44e7-97a4-11cba8e391eb
35, Private,186845, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,d17ae905-8aa9-4644-8678-420dab51ee26
20, Private,266467, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,e3d62924-ad58-4bfe-bea9-8edd7d9d4965
60, ?,141580, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States,6f706d70-be14-4d62-b1e8-31bf9da43ec8
42, Private,42346, HS-grad,9, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,35, United-States,3570cc12-c124-4d5c-a074-8cd2e21247bc
71, Private,187493, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,6151f1cd-3c15-4959-803f-e3a98bc86c31
74, Private,209454, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,87f3349a-372a-4ef3-9e25-58c478251d18
51, Private,95128, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,f47a21a3-b7bd-4940-8900-24a44e70ab48
35, Private,201328, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,30b17871-5a30-425e-9d69-3c4305e3c9e7
35, ?,98389, Some-college,10, Never-married, ?, Unmarried, White, Male,0,0,10, United-States,ce46803f-9d8f-444f-bff8-47e258634fcb
56, Private,179781, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,f11e79f8-5961-47a2-9d5b-5b2fc42fa442
39, Private,160402, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States,b6ab92e9-6fb5-41de-8f35-92b0a6e7ab0b
51, Private,125796, 11th,7, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica,807c9051-d4aa-4a70-a99e-303467ceedd9
29, Private,106179, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Canada,3b59e468-3552-4f82-8719-437e36e4c53d
43, Private,91959, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,4bdf2e16-12ae-425e-b575-afd8f452aef1
59, Local-gov,53304, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,100122cc-4d91-4648-be8b-70f8b7d8ad71
42, Private,182108, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,9513a6e0-bf5b-491f-a428-c945fca2a160
75, ?,128224, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States,0270b2dc-eb5a-44ca-803b-a9fe7a06ea79
72, Self-emp-not-inc,139889, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,74, United-States,6e90b041-09e9-4c91-8aa8-9dbcd75c87b0
24, Private,278130, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,c1fb5766-66e1-4bbd-a196-7b1e719619bc
21, Private,157893, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States,02d867cc-38b0-457e-a0e0-d76d9e95d43d
39, Private,167777, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,f3e9b7ca-5c39-4ba0-a0e0-a228415ed20f
19, Private,264390, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,2001,40, United-States,93b038b1-0b33-41b5-9909-6972fee1b046
37, Self-emp-inc,175360, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0bfa0b54-0ea7-4af5-81c9-443667a17f67
67, ?,157403, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,6418,0,10, United-States,e6243248-c0cd-4294-8162-510001e619ff
45, Private,241350, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,8c9d55ff-1d3d-4fc1-a11a-88a992840165
23, Private,460046, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,42, United-States,ca3c8773-a82f-432c-99ad-e656695ffefd
44, Private,148138, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Japan,c10b9872-5637-4c60-81d2-b7bd5dd59eac
45, Local-gov,326064, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,6497,0,35, United-States,aa639e08-1e64-4022-8eec-1c8fd7320918
21, Private,147655, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,e611d68d-ac49-4549-85c6-cd74c98a3642
27, Private,127833, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,8c8222ff-6896-4cfb-b397-b7332fdbb87a
67, Self-emp-inc,171564, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,30, England,5cb37878-68d3-4189-ab26-29718449c28a
59, Private,245196, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,4f62e791-adba-42fa-9037-47d0adf39d7d
36, Local-gov,293358, Some-college,10, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,48, United-States,d210a810-3e42-40f0-a1c4-a15b109ab6ca
49, Local-gov,177114, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,80eebea3-2ef4-4061-8267-3de323615f52
42, ?,212206, Masters,14, Married-civ-spouse, ?, Wife, White, Female,0,1887,48, United-States,f9828523-41a1-4181-ba4e-f63763fd9e66
36, Private,208068, Preschool,1, Divorced, Other-service, Not-in-family, Other, Male,0,0,72, Mexico,cae1f744-8dd3-4dc9-822c-c6fb364e4de4
41, Self-emp-inc,151089, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,55, United-States,040b644a-1bf7-467c-95c8-43ba7e385f10
24, Private,100669, Some-college,10, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States,d512d7dc-876d-4807-9b6c-ba15594ad4d7
51, Private,53833, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States,a63197d9-4f2e-488a-b24f-0ea1194bc43d
33, Private,376483, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,95100b64-2027-475c-a667-55970fd759e2
69, Self-emp-not-inc,128206, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States,148df278-3903-4c61-a6e2-3f8804d71667
31, Private,151053, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States,65c9ac6b-1aaa-4b12-a942-df1d5de0c43b
23, Private,176486, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States,e9688660-c61d-437f-b77c-ce73d40a73f2
30, Private,390879, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, United-States,c2561e24-820f-430d-aeea-761489c32bd8
36, Private,167440, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States,958d6045-4a97-4b5d-b4a7-d8730ffe2df0
31, Self-emp-not-inc,234537, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,9cca4135-87c3-4782-a5f5-bac61198528f
20, Private,109952, HS-grad,9, Married-civ-spouse, Tech-support, Other-relative, White, Male,0,0,40, United-States,d8a45fca-153c-495c-8132-fde459923f92
40, Private,174373, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,4df4b24b-47cb-43dc-b1d9-69573715181b
50, Private,195844, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,b756dbbc-52c7-4a23-8f0a-ce9088ffbdca
39, Self-emp-not-inc,93319, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,4, United-States,3d43bfbe-04c6-44ac-8648-2fd4116b8682
47, Self-emp-not-inc,213668, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,adbacf2e-ed50-4f41-9dc9-684588e10f46
41, Private,77373, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1848,65, United-States,67cb37e5-e215-43fd-a732-78008276c73e
66, Private,142501, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,3, United-States,ac1bfb48-cd9a-436e-b48a-c3096ef34a0b
21, Private,129350, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,c358b4cb-8f75-4a1e-b461-c69e9bdc926f
24, Private,218678, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,935e9384-e95d-4ade-ad15-49cfa62607de
23, Private,259496, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,fd8e9d3f-26fc-4fa7-aac7-88a99d72eb08
36, Self-emp-not-inc,138940, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,50, United-States,76a1f66f-e8bd-45cc-a710-5d5bf4f7bc85
25, Private,297531, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,1243fa4f-2d82-4d34-ba26-259964c18f99
51, Private,161482, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States,f2a27d28-6aba-4339-9182-ece40f672c27
21, Private,177125, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States,35b0dace-97c6-4ac7-9387-7ff0aaab48f2
66, Self-emp-not-inc,291362, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,167c808b-25c1-440e-aa76-4371d3c8ec84
64, Self-emp-inc,165667, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,60, Canada,0e4ef916-6d91-4761-b2fb-434c9a14b755
33, Private,231413, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,6ab1b82a-0020-4c4c-bfb3-bf1c6608c48a
42, Private,175943, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,35, United-States,715fb318-b186-4fcc-b2f3-c54381e5eda4
33, Private,296538, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,6476fdce-1546-4635-8f01-0c8e8f5589b5
27, Private,212506, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,cd034154-b461-40b1-9229-2a6524795736
51, Self-emp-not-inc,120781, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,70, India,9f7c9fd6-1b6a-4199-8b94-5704bbffbdd6
19, Private,109928, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States,6174effb-9302-4ec3-957f-bc2f4384d117
53, Private,153052, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,b2b8dd39-f049-4652-8dd7-8edf186848f8
63, Private,133144, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,2580,0,20, United-States,21af3b18-6cff-4443-83be-ee773b5eb620
19, Private,446219, 10th,6, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States,cf494b86-91af-4a35-b5ae-4f0ea45c0931
40, Private,88909, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,597482eb-5a23-461c-bbaa-4c6d25ad8a82
51, Self-emp-not-inc,176240, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,4f539829-2782-4b65-ae2f-0e495bef72fe
39, Private,99065, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, Poland,329cbff6-25ec-4a6c-a46b-7c9635a3b5c3
22, Private,304602, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,8f7d3d32-f008-45e1-b376-9f11ce130c4e
37, ?,148266, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,0,0,6, Mexico,cbf77149-8144-4ffc-ae06-9466ffc99060
19, Private,387215, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,1719,16, United-States,2704643a-0daf-4aba-8d5c-56f9d1f8a60e
42, Self-emp-inc,125846, 1st-4th,2, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, ?,21d71c30-c2f3-493a-a377-56c519e1758e
18, Private,444822, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,8, Mexico,973ef3b8-bbf1-4ad8-a621-4afaeb515a00
55, Private,23789, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,96783620-1bbd-4cfa-a056-b56c5f231b41
21, ?,175166, Some-college,10, Never-married, ?, Own-child, White, Female,2176,0,40, United-States,6aa81f0b-3b06-4bc2-92e5-dad44369298e
26, Private,189590, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States,c932350d-b138-4665-954c-c1bbc451528e
65, ?,198019, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,35, United-States,c886902b-0ac1-49e5-8b02-d352304baab8
44, Private,123572, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,712df6f7-bc8f-43ff-8330-2e0c17d01393
48, Private,189462, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,9b41708a-f0b7-4a29-a7dd-a92da9352f3e
45, Private,421412, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0cb13488-7663-4304-8daa-d84527639e21
24, Private,267843, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, United-States,30ebb9c3-c7b1-406e-a1ea-7008f50700a3
29, Private,421065, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States,66a27e5a-f584-4856-83bc-42ed0152f164
41, State-gov,214985, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0701aaaa-f62f-401b-a597-c53d42dec6f3
26, Private,211435, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,55f516e3-6190-44db-84ce-47c866ac1401
18, Private,120781, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,443ed7f8-86de-41bc-9d43-9c81d225db21
36, Private,105138, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,57f873f4-fd9f-47c8-a94b-aff3ef9d7ab5
50, Self-emp-not-inc,93705, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,1451450f-99c4-4c10-a1fb-b9f1f36edafd
53, Private,268545, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica,a8cbadaf-7d11-43d6-b7ee-01ba478e79c0
67, Local-gov,233681, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,e1512cb9-9e2a-4d4b-a5a8-c4acd85a6110
38, Private,133963, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,d4ff0dde-1369-4e77-9551-ace68c8f147d
27, Private,97490, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States,d2cc50e0-ad49-47c1-9c8f-26003f081563
27, Private,104457, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, ?,bbe42d6a-b505-4d11-906f-f9665020c975
18, Private,301814, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,4a66030b-2c51-45e0-92a9-f3dde1e6941d
34, Private,245378, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,dfa1d43b-0953-4e48-b51a-4ab558d9fbbb
58, Private,293399, 11th,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,7d4874ec-ad48-4dd3-8aab-30ac8b6dbd32
36, Private,348960, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States,d196a0a4-2998-4c53-b3a0-17d470c87c09
24, Private,192017, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States,4c6654b8-7710-4cf2-b265-7bd04ef327c7
69, Self-emp-inc,182451, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,48903002-8dc4-455c-903b-8aa968742e1c
40, Private,286750, 11th,7, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,36, United-States,876fe5ed-f739-4cc8-98c3-fa322e7ea8a2
37, Private,365465, HS-grad,9, Separated, Craft-repair, Unmarried, White, Male,0,0,70, Philippines,1e293e9b-cf02-4e6d-a5ea-522897185dac
34, Private,181311, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,7c9b9167-f820-4ff9-a0cc-c8fdf5371a2d
37, Private,387430, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,37, United-States,443e6dc3-3f38-4663-b42f-17b56992c5e7
33, Private,80945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,43b5dfd0-1a92-4220-90ba-c6a4874d7912
45, Private,217953, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico,666c6b1b-0de6-4d45-8ee2-f41b3d1cd20e
17, ?,139183, 10th,6, Never-married, ?, Own-child, White, Female,0,0,15, United-States,61959aed-2618-4ef1-937f-c17ebc6d15ae
22, Federal-gov,218445, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,44254aaf-fa11-4815-afc6-c2042ce70b78
36, Private,187999, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,3dac5c5f-db13-4938-a263-ef20c8370fbe
39, Self-emp-not-inc,154641, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,8614,0,50, United-States,7b35b56f-25c5-4ffb-97d5-2c176f585f5d
63, Private,43313, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,7f443208-7eff-4b5e-80a3-9c767c02caee
39, Private,375452, Prof-school,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,48, United-States,44bd0c34-07e7-49dd-b9ad-6811fa46cf34
38, ?,181705, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,24, United-States,441f6385-f78a-4bf3-8ea1-b520a2b4d284
39, Private,108140, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,ce8bcf61-bdf4-47bd-9bab-299eda7cf0ee
26, Private,190330, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States,7a3cc32f-cc08-4083-bf38-818546906baa
24, Private,48343, 11th,7, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,4f579d08-575b-40f5-94d9-614d457f915d
17, Private,169658, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States,f7bc5f2b-f719-49a3-bf61-0877a1d9889c
36, Private,288049, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,3309ef97-cff6-4737-bb2d-836a9a3e1ca1
36, Private,90159, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States,696f1e87-2835-4259-a999-b150a418949a
58, Private,272902, Bachelors,13, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,cfd8cf96-c522-4808-9ed0-1574b7b5041c
20, Federal-gov,410446, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,20, United-States,e8c6c05d-b25b-44e5-9d0e-19056112dc06
22, Self-emp-not-inc,32921, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,f967058e-d040-4407-a7bf-387b92e020d5
57, Private,365683, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0ea77055-0392-48d7-998d-cbecf57bcc71
34, Federal-gov,284703, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,52, United-States,66c7149c-d0e3-41bb-ba0c-9b603efa40d3
57, Self-emp-not-inc,291529, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,13, United-States,bab58ee1-27c4-445d-9809-f40c55dc8571
20, Private,219262, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,327c0a9c-35b4-415b-a9d2-9230734daf53
35, Self-emp-not-inc,114366, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,3a199c92-d72a-48a0-a56d-2f5c00bb2462
45, Private,138626, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1876,50, United-States,9b783f86-939b-46c1-89fc-fc6236ed3e3a
40, Private,114580, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Female,0,0,40, Vietnam,7c4c1308-5c15-4128-b3c4-16e40c02fd80
36, Federal-gov,184556, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,7dc2a24d-71cf-4d53-bab4-0c173476e663
33, Private,48010, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,2c77a7c6-212a-4a4c-aec6-f4bc3025e69a
54, Local-gov,375134, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,ebfffc77-b439-49bb-b320-e2a8cf918ea8
38, Private,111128, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,6484b59a-265a-405b-be0b-ffb248461d0a
44, Private,169397, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,06e38752-1dde-4964-ac91-afa44e227f9f
24, Private,162312, HS-grad,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, South,c5a2a661-c39f-4ee3-bd7a-034fb68d2b16
47, Private,225065, 5th-6th,3, Separated, Sales, Unmarried, White, Female,0,0,40, Mexico,c8776995-a81e-4a0f-a988-0e5ee2082f29
40, Private,165309, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States,1dbc80cc-a028-4150-9965-2b8e9c2a59ad
38, Federal-gov,325538, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,d1ea5d88-1eff-4bcc-9217-1742ff08b4a6
53, Private,251675, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador,71066775-a30a-4474-8622-97bc8d8671c7
24, Private,128477, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,744449e7-a24a-4d4b-a5de-583c6e03c57c
33, Private,236818, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,26, United-States,9c20d801-8db3-4181-ac13-437091a3a5f5
45, Private,194698, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,e62c6855-5153-4432-bb3a-cef633e77825
56, Local-gov,264436, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,edf948a4-77f8-4f1f-84da-f894d558e766
29, Private,204862, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States,fbb09e1a-12e9-44ef-bfcd-33cec6fd855e
57, Private,200316, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,3fc74c6d-559d-496f-b604-5b15ec98ba04
23, Private,353010, 11th,7, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States,28633c07-a44e-43db-a66b-b0e51e348965
52, Private,165681, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,e8606409-6e3e-4f76-9011-cb50104d4585
26, Private,188767, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,63bd473a-73c6-417c-80bc-3167109db8cf
20, Private,194848, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,881a8c6b-96c8-4ed7-b705-84e71f413cae
22, State-gov,264710, Bachelors,13, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,cac817ed-fa76-4268-b6e3-9fdd7c6db8f0
69, Self-emp-inc,107850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,6514,0,40, United-States,f526b25c-4308-4e43-9a1d-c3039d61592e
57, Self-emp-inc,125000, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,35854a6d-4e74-4967-8f35-97be0bdf9cdf
36, Private,186819, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States,2f9dbfaf-effe-4533-9f17-b1d4c3758b09
32, Private,381583, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States,5312f1ac-9413-45b2-89cb-6c772fa04939
